,0
2012-12-17,54250.18115999997
2012-12-18,53893.78115999997
2012-12-19,53580.28115999997
2012-12-20,52464.88115999997
2012-12-21,51953.38115999997
2012-12-23,51950.081159999965
2012-12-24,51851.081159999965
2012-12-25,52022.68115999997
2012-12-26,51940.18115999997
2012-12-27,51765.28115999997
2012-12-28,51349.481159999974
2012-12-30,51547.481159999974
2012-12-31,52095.28115999997
2013-01-01,51959.981159999974
2013-01-02,52542.96115999997
2013-01-03,52565.60115999997
2013-01-04,52803.32115999997
2013-01-06,52724.081159999965
2013-01-07,52854.26115999997
2013-01-08,52797.661159999974
2013-01-09,52797.661159999974
2013-01-10,53301.401159999965
2013-01-11,53131.60115999997
2013-01-13,53171.22115999997
2013-01-14,53324.04115999997
2013-01-15,52950.481159999974
2013-01-16,53318.38115999997
2013-01-17,53924.00115999997
2013-01-18,53969.28115999997
2013-01-21,54291.901159999965
2013-01-22,54823.94115999997
2013-01-23,54099.46115999997
2013-01-24,54371.14115999996
2013-01-25,54444.72115999997
2013-01-27,54359.82115999997
2013-01-28,54699.421159999976
2013-01-29,55174.861159999964
2013-01-30,55531.44115999997
2013-01-31,55327.68115999997
2013-02-01,55305.04115999997
2013-02-03,55299.38115999997
2013-02-04,54393.78115999997
2013-02-05,54767.34115999997
2013-02-06,54863.56115999997
2013-02-07,54297.56115999997
2013-02-08,54257.94115999997
2013-02-10,54257.94115999997
2013-02-11,54925.82115999997
2013-02-12,55299.38115999997
2013-02-13,55033.361159999964
2013-02-14,55152.22115999997
2013-02-15,54439.06115999997
2013-02-18,54059.84115999997
2013-02-19,54756.02115999997
2013-02-20,53697.60115999997
2013-02-21,52718.421159999976
2013-02-22,52899.54115999997
2013-02-24,52848.60115999997
2013-02-25,52175.06115999997
2013-02-26,52559.94115999997
2013-02-27,52695.78115999997
2013-02-28,52056.201159999975
2013-03-01,51575.10115999997
2013-03-03,51326.06115999997
2013-03-04,51161.921159999976
2013-03-05,51461.901159999965
2013-03-06,51263.801159999966
2013-03-07,51824.14115999996
2013-03-08,52056.201159999975
2013-03-10,51948.661159999974
2013-03-11,52175.06115999997
2013-03-12,52492.02115999997
2013-03-13,52293.921159999976
2013-03-14,52848.60115999997
2013-03-15,52950.481159999974
2013-03-17,52401.46115999997
2013-03-18,53154.24115999997
2013-03-19,52248.64115999996
2013-03-20,52854.26115999997
2013-03-21,52480.701159999975
2013-03-22,53148.581159999965
2013-03-24,53239.14115999996
2013-03-25,53663.64115999996
2013-03-26,54473.02115999997
2013-03-27,54767.34115999997
2013-03-28,55118.26115999997
2013-03-31,55084.301159999966
2013-04-01,54874.88115999997
2013-04-02,55129.88115999997
2013-04-03,54841.88115999997
2013-04-04,54943.88115999997
2013-04-05,54844.88115999997
2013-04-07,54862.88115999997
2013-04-08,55057.88115999997
2013-04-09,55177.88115999997
2013-04-10,55561.88115999997
2013-04-11,55762.88115999997
2013-04-12,55732.88115999997
2013-04-14,55699.88115999997
2013-04-15,55012.88115999997
2013-04-16,55375.88115999997
2013-04-17,55063.88115999997
2013-04-18,54706.88115999997
2013-04-19,54808.88115999997
2013-04-21,54859.88115999997
2013-04-22,54853.88115999997
2013-04-23,55282.88115999997
2013-04-24,55198.88115999997
2013-04-25,55294.88115999997
2013-04-26,55321.88115999997
2013-04-28,55291.88115999997
2013-04-29,55585.88115999997
2013-04-30,55693.88115999997
2013-05-01,55309.88115999997
2013-05-02,55639.88115999997
2013-05-03,56074.88115999997
2013-05-05,56098.88115999997
2013-05-06,56026.88115999997
2013-05-07,56287.88115999997
2013-05-08,56539.88115999997
2013-05-09,56542.88115999997
2013-05-10,56578.88115999997
2013-05-12,56434.88115999997
2013-05-13,56572.88115999997
2013-05-14,56890.88115999997
2013-05-15,57085.88115999997
2013-05-16,57040.88115999997
2013-05-17,57340.88115999997
2013-05-19,57301.88115999997
2013-05-20,57307.88115999997
2013-05-21,57448.88115999997
2013-05-22,57355.88115999997
2013-05-23,57319.88115999997
2013-05-24,57277.88115999997
2013-05-27,57331.88115999997
2013-05-28,57502.88115999997
2013-05-29,57217.88115999997
2013-05-30,57328.88115999997
2013-05-31,56677.88115999997
2013-06-02,56749.88115999997
2013-06-03,56980.88115999997
2013-06-04,56881.88115999997
2013-06-05,56290.88115999997
2013-06-06,56443.88115999997
2013-06-07,57025.88115999997
2013-06-09,56986.88115999997
2013-06-10,57031.88115999997
2013-06-11,56794.88115999997
2013-06-12,56323.88115999997
2013-06-13,56965.88115999997
2013-06-14,56524.88115999997
2013-06-16,56623.88115999997
2013-06-17,56734.88115999997
2013-06-18,57112.88115999997
2013-06-19,56467.88115999997
2013-06-20,55489.88115999997
2013-06-21,55504.88115999997
2013-06-23,55522.88115999997
2013-06-24,55228.88115999997
2013-06-25,55327.88115999997
2013-06-26,55825.88115999997
2013-06-27,56158.88115999997
2013-06-28,55804.88115999997
2013-06-30,55855.88115999997
2013-07-01,56059.88115999997
2013-07-02,56751.32115999997
2013-07-03,56967.62115999997
2013-07-04,57171.00115999996
2013-07-05,57860.92115999997
2013-07-07,57905.38115999997
2013-07-08,57780.32115999997
2013-07-09,58236.72115999997
2013-07-10,58967.62115999997
2013-07-11,58374.861159999964
2013-07-12,58895.24115999997
2013-07-14,58764.24115999997
2013-07-15,59011.60115999997
2013-07-16,58777.96115999997
2013-07-17,58987.00115999996
2013-07-18,59495.60115999997
2013-07-19,59669.74115999997
2013-07-21,59584.78115999997
2013-07-22,59239.60115999997
2013-07-23,59384.581159999965
2013-07-24,58710.22115999997
2013-07-25,58802.88115999997
2013-07-26,58526.88115999997
2013-07-28,58528.18115999997
2013-07-29,58415.22115999997
2013-07-30,58124.50115999996
2013-07-31,58749.56115999997
2013-08-01,59515.38115999997
2013-08-02,59411.13205999997
2013-08-04,59359.48413999997
2013-08-05,59506.221579999976
